date,feeder_name,availability_hrs,consumption_mwh,feeder_type,day_of_week,month,is_weekend,lag1_avail
2019-11-27,AGBARA 33,1.0,10.9,Industrial,Wednesday,11,0,14.0
2019-11-28,AGBARA 33,0.0,0.0,Industrial,Thursday,11,0,1.0
2019-11-29,AGBARA 33,6.0,16.4,Industrial,Friday,11,0,0.0
2019-11-30,AGBARA 33,13.0,52.79999999999999,Industrial,Saturday,11,1,6.0
2019-12-01,AGBARA 33,19.0,162.6,Industrial,Sunday,12,1,13.0
2019-12-02,AGBARA 33,17.0,197.09999999999997,Industrial,Monday,12,0,19.0
2019-12-03,AGBARA 33,20.0,220.99999999999997,Industrial,Tuesday,12,0,17.0
2019-12-04,AGBARA 33,18.0,220.19999999999996,Industrial,Wednesday,12,0,20.0
2019-12-05,AGBARA 33,18.0,205.20000000000002,Industrial,Thursday,12,0,18.0
2019-12-06,AGBARA 33,17.0,187.5,Industrial,Friday,12,0,18.0
2019-12-07,AGBARA 33,5.0,50.0,Industrial,Saturday,12,1,17.0
2019-12-08,AGBARA 33,15.0,190.1,Industrial,Sunday,12,1,5.0
2019-12-09,AGBARA 33,15.0,168.3,Industrial,Monday,12,0,15.0
2019-12-10,AGBARA 33,4.0,38.199999999999996,Industrial,Tuesday,12,0,15.0
2019-12-11,AGBARA 33,3.0,24.799999999999997,Industrial,Wednesday,12,0,4.0
2019-12-12,AGBARA 33,1.0,11.0,Industrial,Thursday,12,0,3.0
2019-12-13,AGBARA 33,14.0,161.20000000000002,Industrial,Friday,12,0,1.0
2019-12-14,AGBARA 33,24.0,266.2,Industrial,Saturday,12,1,14.0
2019-12-15,AGBARA 33,8.0,95.50000000000001,Industrial,Sunday,12,1,24.0
2019-12-16,AGBARA 33,0.0,0.0,Industrial,Monday,12,0,8.0
2019-12-17,AGBARA 33,7.0,95.9,Industrial,Tuesday,12,0,0.0
2019-12-18,AGBARA 33,24.0,279.79999999999995,Industrial,Wednesday,12,0,7.0
2019-12-19,AGBARA 33,19.0,226.60000000000002,Industrial,Thursday,12,0,24.0
2019-12-20,AGBARA 33,6.0,73.5,Industrial,Friday,12,0,19.0
2019-12-21,AGBARA 33,5.0,56.199999999999996,Industrial,Saturday,12,1,6.0
2019-12-22,AGBARA 33,1.0,12.4,Industrial,Sunday,12,1,5.0
2019-12-23,AGBARA 33,18.0,213.79999999999998,Industrial,Monday,12,0,1.0
2019-12-24,AGBARA 33,24.0,287.59999999999997,Industrial,Tuesday,12,0,18.0
2019-12-25,AGBARA 33,19.0,257.9,Industrial,Wednesday,12,0,24.0
2019-12-26,AGBARA 33,20.0,260.59999999999997,Industrial,Thursday,12,0,19.0
2019-12-27,AGBARA 33,15.0,191.10000000000005,Industrial,Friday,12,0,20.0
2019-12-28,AGBARA 33,18.0,221.0,Industrial,Saturday,12,1,15.0
2019-12-29,AGBARA 33,5.0,67.2,Industrial,Sunday,12,1,18.0
2019-12-30,AGBARA 33,24.0,281.2,Industrial,Monday,12,0,5.0
2019-12-31,AGBARA 33,21.0,249.29999999999998,Industrial,Tuesday,12,0,24.0
2020-01-01,AGBARA 33,22.0,253.3,Industrial,Wednesday,1,0,21.0
2020-01-02,AGBARA 33,24.0,254.4,Industrial,Thursday,1,0,22.0
2020-01-03,AGBARA 33,24.0,265.20000000000005,Industrial,Friday,1,0,24.0
2020-01-04,AGBARA 33,1.0,10.4,Industrial,Saturday,1,1,24.0
2020-01-05,AGBARA 33,19.0,198.09999999999997,Industrial,Sunday,1,1,1.0
2020-01-06,AGBARA 33,3.0,22.6,Industrial,Monday,1,0,19.0
2020-01-07,AGBARA 33,4.0,37.7,Industrial,Tuesday,1,0,3.0
2020-01-08,AGBARA 33,24.0,290.6,Industrial,Wednesday,1,0,4.0
2020-01-09,AGBARA 33,16.0,189.09999999999997,Industrial,Thursday,1,0,24.0
2020-01-10,AGBARA 33,0.0,0.0,Industrial,Friday,1,0,16.0
2020-01-11,AGBARA 33,0.0,0.0,Industrial,Saturday,1,1,0.0
2020-01-12,AGBARA 33,8.0,23.7,Industrial,Sunday,1,1,0.0
2020-01-13,AGBARA 33,24.0,124.50000000000001,Industrial,Monday,1,0,8.0
2020-01-14,AGBARA 33,22.0,235.2,Industrial,Tuesday,1,0,24.0
2020-01-15,AGBARA 33,8.0,102.5,Industrial,Wednesday,1,0,22.0
2020-01-16,AGBARA 33,7.0,84.3,Industrial,Thursday,1,0,8.0
2020-01-17,AGBARA 33,8.0,105.7,Industrial,Friday,1,0,7.0
2020-01-18,AGBARA 33,4.0,56.8,Industrial,Saturday,1,1,8.0
2020-01-19,AGBARA 33,13.0,157.90000000000003,Industrial,Sunday,1,1,4.0
2020-01-20,AGBARA 33,24.0,296.19999999999993,Industrial,Monday,1,0,13.0
2020-01-21,AGBARA 33,12.0,137.1,Industrial,Tuesday,1,0,24.0
2020-01-22,AGBARA 33,12.0,144.0,Industrial,Wednesday,1,0,12.0
2020-01-23,AGBARA 33,20.0,232.2,Industrial,Thursday,1,0,12.0
2020-01-24,AGBARA 33,13.0,165.0,Industrial,Friday,1,0,20.0
2020-01-25,AGBARA 33,6.0,82.89999999999999,Industrial,Saturday,1,1,13.0
2020-01-26,AGBARA 33,24.0,292.2,Industrial,Sunday,1,1,6.0
2020-01-27,AGBARA 33,24.0,278.1000000000001,Industrial,Monday,1,0,24.0
2020-01-28,AGBARA 33,5.0,41.1,Industrial,Tuesday,1,0,24.0
2020-01-29,AGBARA 33,24.0,289.7,Industrial,Wednesday,1,0,5.0
2020-01-30,AGBARA 33,8.0,89.3,Industrial,Thursday,1,0,24.0
2020-01-31,AGBARA 33,20.0,240.20000000000002,Industrial,Friday,1,0,8.0
2020-02-01,AGBARA 33,1.0,13.3,Industrial,Saturday,2,1,20.0
2020-02-02,AGBARA 33,14.0,178.90000000000003,Industrial,Sunday,2,1,1.0
2020-02-03,AGBARA 33,24.0,258.8,Industrial,Monday,2,0,14.0
2020-02-04,AGBARA 33,18.0,204.4,Industrial,Tuesday,2,0,24.0
2020-02-05,AGBARA 33,19.0,238.10000000000002,Industrial,Wednesday,2,0,18.0
2020-02-06,AGBARA 33,12.0,136.7,Industrial,Thursday,2,0,19.0
2020-02-07,AGBARA 33,4.0,56.8,Industrial,Friday,2,0,12.0
2020-02-08,AGBARA 33,19.0,239.80000000000004,Industrial,Saturday,2,1,4.0
2020-02-09,AGBARA 33,13.0,158.7,Industrial,Sunday,2,1,19.0
2020-02-10,AGBARA 33,0.0,0.0,Industrial,Monday,2,0,13.0
2020-02-11,AGBARA 33,0.0,0.0,Industrial,Tuesday,2,0,0.0
2020-02-12,AGBARA 33,7.0,79.6,Industrial,Wednesday,2,0,0.0
2020-02-13,AGBARA 33,8.0,84.6,Industrial,Thursday,2,0,7.0
2020-02-14,AGBARA 33,21.0,113.2,Industrial,Friday,2,0,8.0
2020-02-15,AGBARA 33,22.0,266.8,Industrial,Saturday,2,1,21.0
2020-02-16,AGBARA 33,19.0,240.59999999999997,Industrial,Sunday,2,1,22.0
2020-02-17,AGBARA 33,12.0,155.99999999999994,Industrial,Monday,2,0,19.0
2020-02-18,AGBARA 33,3.0,36.5,Industrial,Tuesday,2,0,12.0
2020-02-19,AGBARA 33,14.0,173.6,Industrial,Wednesday,2,0,3.0
2020-02-20,AGBARA 33,15.0,191.8,Industrial,Thursday,2,0,14.0
2020-02-21,AGBARA 33,0.0,0.0,Industrial,Friday,2,0,15.0
2020-02-22,AGBARA 33,6.0,62.699999999999996,Industrial,Saturday,2,1,0.0
2020-02-23,AGBARA 33,9.0,105.39999999999999,Industrial,Sunday,2,1,6.0
2020-02-24,AGBARA 33,1.0,13.5,Industrial,Monday,2,0,9.0
2020-02-25,AGBARA 33,20.0,247.4,Industrial,Tuesday,2,0,1.0
2020-02-26,AGBARA 33,2.0,22.8,Industrial,Wednesday,2,0,20.0
2020-02-27,AGBARA 33,2.0,27.6,Industrial,Thursday,2,0,2.0
2020-02-28,AGBARA 33,18.0,236.3,Industrial,Friday,2,0,2.0
2020-02-29,AGBARA 33,17.0,179.69999999999996,Industrial,Saturday,2,1,18.0
2020-03-01,AGBARA 33,4.0,45.6,Industrial,Sunday,3,1,17.0
2020-03-02,AGBARA 33,9.0,112.80000000000001,Industrial,Monday,3,0,4.0
2020-03-03,AGBARA 33,0.0,0.0,Industrial,Tuesday,3,0,9.0
2020-03-04,AGBARA 33,4.0,47.400000000000006,Industrial,Wednesday,3,0,0.0
2020-03-05,AGBARA 33,4.0,58.6,Industrial,Thursday,3,0,4.0
2020-03-06,AGBARA 33,10.0,142.7,Industrial,Friday,3,0,4.0
2020-03-07,AGBARA 33,1.0,13.8,Industrial,Saturday,3,1,10.0
2020-03-08,AGBARA 33,17.0,222.2,Industrial,Sunday,3,1,1.0
2020-03-09,AGBARA 33,3.0,37.6,Industrial,Monday,3,0,17.0
2020-03-10,AGBARA 33,3.0,42.6,Industrial,Tuesday,3,0,3.0
2020-03-11,AGBARA 33,4.0,55.6,Industrial,Wednesday,3,0,3.0
2020-03-12,AGBARA 33,2.0,21.2,Industrial,Thursday,3,0,4.0
2020-03-13,AGBARA 33,2.0,25.5,Industrial,Friday,3,0,2.0
2020-03-14,AGBARA 33,10.0,137.89999999999998,Industrial,Saturday,3,1,2.0
2020-03-15,AGBARA 33,5.0,64.10000000000001,Industrial,Sunday,3,1,10.0
2020-03-16,AGBARA 33,7.0,86.2,Industrial,Monday,3,0,5.0
2020-03-17,AGBARA 33,3.0,37.3,Industrial,Tuesday,3,0,7.0
2020-03-18,AGBARA 33,8.0,105.60000000000001,Industrial,Wednesday,3,0,3.0
2020-03-19,AGBARA 33,4.0,56.3,Industrial,Thursday,3,0,8.0
2020-03-20,AGBARA 33,7.0,91.6,Industrial,Friday,3,0,4.0
2020-03-21,AGBARA 33,3.0,37.3,Industrial,Saturday,3,1,7.0
2020-03-22,AGBARA 33,8.0,105.7,Industrial,Sunday,3,1,3.0
2020-03-23,AGBARA 33,11.0,141.20000000000002,Industrial,Monday,3,0,8.0
2020-03-24,AGBARA 33,6.0,53.99999999999999,Industrial,Tuesday,3,0,11.0
2020-03-25,AGBARA 33,1.0,1.7,Industrial,Wednesday,3,0,6.0
2020-03-26,AGBARA 33,4.0,46.50000000000001,Industrial,Thursday,3,0,1.0
2020-03-27,AGBARA 33,8.0,103.6,Industrial,Friday,3,0,4.0
2020-03-28,AGBARA 33,1.0,12.4,Industrial,Saturday,3,1,8.0
2020-03-29,AGBARA 33,4.0,50.3,Industrial,Sunday,3,1,1.0
2020-03-30,AGBARA 33,1.0,14.7,Industrial,Monday,3,0,4.0
2020-03-31,AGBARA 33,10.0,119.6,Industrial,Tuesday,3,0,1.0
2020-04-01,AGBARA 33,5.0,24.199999999999996,Industrial,Wednesday,4,0,10.0
2020-04-02,AGBARA 33,8.0,79.0,Industrial,Thursday,4,0,5.0
2020-04-03,AGBARA 33,12.0,132.3,Industrial,Friday,4,0,8.0
2020-04-04,AGBARA 33,4.0,40.3,Industrial,Saturday,4,1,12.0
2020-04-05,AGBARA 33,11.0,91.1,Industrial,Sunday,4,1,4.0
2020-04-06,AGBARA 33,7.0,74.8,Industrial,Monday,4,0,11.0
2020-04-07,AGBARA 33,12.0,94.4,Industrial,Tuesday,4,0,7.0
2020-04-08,AGBARA 33,9.0,99.69999999999999,Industrial,Wednesday,4,0,12.0
2020-04-09,AGBARA 33,20.0,225.79999999999998,Industrial,Thursday,4,0,9.0
2020-04-10,AGBARA 33,9.0,106.9,Industrial,Friday,4,0,20.0
2020-04-11,AGBARA 33,14.0,195.9,Industrial,Saturday,4,1,9.0
2020-04-12,AGBARA 33,12.0,163.29999999999998,Industrial,Sunday,4,1,14.0
2020-04-13,AGBARA 33,11.0,138.79999999999998,Industrial,Monday,4,0,12.0
2020-04-14,AGBARA 33,5.0,20.7,Industrial,Tuesday,4,0,11.0
2020-04-15,AGBARA 33,24.0,180.89999999999998,Industrial,Wednesday,4,0,5.0
2020-04-16,AGBARA 33,17.0,170.29999999999998,Industrial,Thursday,4,0,24.0
2020-04-17,AGBARA 33,13.0,81.4,Industrial,Friday,4,0,17.0
2020-04-18,AGBARA 33,16.0,121.5,Industrial,Saturday,4,1,13.0
2020-04-19,AGBARA 33,16.0,135.0,Industrial,Sunday,4,1,16.0
2020-04-20,AGBARA 33,18.0,253.79999999999998,Industrial,Monday,4,0,16.0
2020-04-21,AGBARA 33,9.0,112.5,Industrial,Tuesday,4,0,18.0
2020-04-22,AGBARA 33,10.0,147.0,Industrial,Wednesday,4,0,9.0
2020-04-23,AGBARA 33,20.0,255.10000000000002,Industrial,Thursday,4,0,10.0
2020-04-24,AGBARA 33,9.0,103.3,Industrial,Friday,4,0,20.0
2020-04-25,AGBARA 33,19.0,267.9,Industrial,Saturday,4,1,9.0
2020-04-26,AGBARA 33,10.0,54.599999999999994,Industrial,Sunday,4,1,19.0
2020-04-27,AGBARA 33,15.0,31.700000000000003,Industrial,Monday,4,0,10.0
2020-04-28,AGBARA 33,10.0,96.6,Industrial,Tuesday,4,0,15.0
2020-04-29,AGBARA 33,7.0,87.6,Industrial,Wednesday,4,0,10.0
2020-04-30,AGBARA 33,8.0,92.10000000000001,Industrial,Thursday,4,0,7.0
2020-05-01,AGBARA 33,13.0,155.6,Industrial,Friday,5,0,8.0
2020-05-02,AGBARA 33,22.0,289.6,Industrial,Saturday,5,1,13.0
2020-05-03,AGBARA 33,9.0,124.39999999999999,Industrial,Sunday,5,1,22.0
2020-05-04,AGBARA 33,11.0,130.6,Industrial,Monday,5,0,9.0
2020-05-05,AGBARA 33,20.0,264.5,Industrial,Tuesday,5,0,11.0
2020-05-06,AGBARA 33,18.0,237.10000000000002,Industrial,Wednesday,5,0,20.0
2020-05-07,AGBARA 33,6.0,74.49999999999999,Industrial,Thursday,5,0,18.0
2020-05-08,AGBARA 33,7.0,78.4,Industrial,Friday,5,0,6.0
2020-05-09,AGBARA 33,24.0,236.0,Industrial,Saturday,5,1,7.0
2020-05-10,AGBARA 33,16.0,181.29999999999998,Industrial,Sunday,5,1,24.0
2020-05-11,AGBARA 33,18.0,224.90000000000003,Industrial,Monday,5,0,16.0
2020-05-12,AGBARA 33,24.0,323.50000000000006,Industrial,Tuesday,5,0,18.0
2020-05-13,AGBARA 33,13.0,167.8,Industrial,Wednesday,5,0,24.0
2020-05-14,AGBARA 33,12.0,154.2,Industrial,Thursday,5,0,13.0
2020-05-15,AGBARA 33,8.0,107.60000000000001,Industrial,Friday,5,0,12.0
2020-05-16,AGBARA 33,20.0,272.7,Industrial,Saturday,5,1,8.0
2020-05-17,AGBARA 33,23.0,314.2,Industrial,Sunday,5,1,20.0
2020-05-18,AGBARA 33,23.0,308.29999999999995,Industrial,Monday,5,0,23.0
2020-05-19,AGBARA 33,10.0,131.6,Industrial,Tuesday,5,0,23.0
2020-05-20,AGBARA 33,3.0,40.1,Industrial,Wednesday,5,0,10.0
2020-05-21,AGBARA 33,9.0,108.8,Industrial,Thursday,5,0,3.0
2020-05-22,AGBARA 33,12.0,153.5,Industrial,Friday,5,0,9.0
2020-05-23,AGBARA 33,24.0,314.9,Industrial,Saturday,5,1,12.0
2020-05-24,AGBARA 33,24.0,329.2,Industrial,Sunday,5,1,24.0
2020-05-25,AGBARA 33,9.0,117.9,Industrial,Monday,5,0,24.0
2020-05-26,AGBARA 33,21.0,276.1,Industrial,Tuesday,5,0,9.0
2020-05-27,AGBARA 33,8.0,99.10000000000001,Industrial,Wednesday,5,0,21.0
2020-05-28,AGBARA 33,14.0,182.98000000000005,Industrial,Thursday,5,0,8.0
2020-05-29,AGBARA 33,5.0,15.7,Industrial,Friday,5,0,14.0
2020-05-30,AGBARA 33,24.0,148.4,Industrial,Saturday,5,1,5.0
2020-05-31,AGBARA 33,18.0,233.99999999999994,Industrial,Sunday,5,1,24.0
2020-06-01,AGBARA 33,11.0,129.59999999999997,Industrial,Monday,6,0,18.0
2020-06-02,AGBARA 33,3.0,47.400000000000006,Industrial,Tuesday,6,0,11.0
2020-06-03,AGBARA 33,22.0,282.99999999999994,Industrial,Wednesday,6,0,3.0
2020-06-04,AGBARA 33,24.0,302.7,Industrial,Thursday,6,0,22.0
2020-06-05,AGBARA 33,23.0,282.40000000000003,Industrial,Friday,6,0,24.0
2020-06-06,AGBARA 33,22.0,296.9,Industrial,Saturday,6,1,23.0
2020-06-07,AGBARA 33,23.0,310.50000000000006,Industrial,Sunday,6,1,22.0
2020-06-08,AGBARA 33,24.0,314.70000000000005,Industrial,Monday,6,0,23.0
2020-06-09,AGBARA 33,20.0,244.80000000000004,Industrial,Tuesday,6,0,24.0
2020-06-10,AGBARA 33,24.0,296.29999999999995,Industrial,Wednesday,6,0,20.0
2020-06-11,AGBARA 33,21.0,274.0,Industrial,Thursday,6,0,24.0
2020-06-12,AGBARA 33,18.0,210.79999999999998,Industrial,Friday,6,0,21.0
2020-06-13,AGBARA 33,8.0,111.30000000000001,Industrial,Saturday,6,1,18.0
2020-06-14,AGBARA 33,20.0,274.3,Industrial,Sunday,6,1,8.0
2020-06-15,AGBARA 33,10.0,113.2,Industrial,Monday,6,0,20.0
2020-06-16,AGBARA 33,5.0,57.9,Industrial,Tuesday,6,0,10.0
2020-06-17,AGBARA 33,22.0,243.3,Industrial,Wednesday,6,0,5.0
2020-06-18,AGBARA 33,0.0,0.0,Industrial,Thursday,6,0,22.0
2020-06-19,AGBARA 33,9.0,133.3,Industrial,Friday,6,0,0.0
2020-06-20,AGBARA 33,10.0,121.8,Industrial,Saturday,6,1,9.0
2020-06-21,AGBARA 33,24.0,274.90000000000003,Industrial,Sunday,6,1,10.0
2020-06-22,AGBARA 33,18.0,220.60000000000002,Industrial,Monday,6,0,24.0
2020-06-23,AGBARA 33,14.0,148.89999999999998,Industrial,Tuesday,6,0,18.0
2020-06-24,AGBARA 33,24.0,302.7,Industrial,Wednesday,6,0,14.0
2020-06-25,AGBARA 33,12.0,138.1,Industrial,Thursday,6,0,24.0
2020-06-26,AGBARA 33,5.0,55.8,Industrial,Friday,6,0,12.0
2020-06-27,AGBARA 33,24.0,315.20000000000005,Industrial,Saturday,6,1,5.0
2020-06-28,AGBARA 33,24.0,266.59999999999997,Industrial,Sunday,6,1,24.0
2020-06-29,AGBARA 33,24.0,271.99999999999994,Industrial,Monday,6,0,24.0
2020-06-30,AGBARA 33,24.0,277.6,Industrial,Tuesday,6,0,24.0
2020-07-01,AGBARA 33,18.0,211.70000000000002,Industrial,Wednesday,7,0,24.0
2020-07-02,AGBARA 33,24.0,290.6,Industrial,Thursday,7,0,18.0
2020-07-03,AGBARA 33,24.0,288.20000000000005,Industrial,Friday,7,0,24.0
2020-07-04,AGBARA 33,18.0,200.29999999999998,Industrial,Saturday,7,1,24.0
2020-07-05,AGBARA 33,9.0,117.19999999999999,Industrial,Sunday,7,1,18.0
2020-07-06,AGBARA 33,24.0,290.3,Industrial,Monday,7,0,9.0
2020-07-07,AGBARA 33,24.0,301.1,Industrial,Tuesday,7,0,24.0
2020-07-08,AGBARA 33,24.0,279.2,Industrial,Wednesday,7,0,24.0
2020-07-09,AGBARA 33,24.0,271.7,Industrial,Thursday,7,0,24.0
2020-07-10,AGBARA 33,11.0,116.4,Industrial,Friday,7,0,24.0
2020-07-11,AGBARA 33,6.0,74.4,Industrial,Saturday,7,1,11.0
2020-07-12,AGBARA 33,10.0,134.4,Industrial,Sunday,7,1,6.0
2020-07-13,AGBARA 33,24.0,279.5,Industrial,Monday,7,0,10.0
2020-07-14,AGBARA 33,24.0,286.2,Industrial,Tuesday,7,0,24.0
2020-07-15,AGBARA 33,19.0,212.39999999999998,Industrial,Wednesday,7,0,24.0
2020-07-16,AGBARA 33,6.0,68.60000000000001,Industrial,Thursday,7,0,19.0
2020-07-17,AGBARA 33,24.0,272.00000000000006,Industrial,Friday,7,0,6.0
2020-07-18,AGBARA 33,12.0,127.9,Industrial,Saturday,7,1,24.0
2020-07-19,AGBARA 33,0.0,0.0,Industrial,Sunday,7,1,12.0
2020-07-20,AGBARA 33,7.0,100.50000000000001,Industrial,Monday,7,0,0.0
2020-07-21,AGBARA 33,24.0,290.3,Industrial,Tuesday,7,0,7.0
2020-07-22,AGBARA 33,24.0,274.4,Industrial,Wednesday,7,0,24.0
2020-07-23,AGBARA 33,24.0,279.6,Industrial,Thursday,7,0,24.0
2020-07-24,AGBARA 33,24.0,269.6,Industrial,Friday,7,0,24.0
2020-07-25,AGBARA 33,11.0,111.10000000000001,Industrial,Saturday,7,1,24.0
2020-07-26,AGBARA 33,0.0,0.0,Industrial,Sunday,7,1,11.0
2020-07-27,AGBARA 33,0.0,0.0,Industrial,Monday,7,0,0.0
2020-07-28,AGBARA 33,11.0,117.19999999999999,Industrial,Tuesday,7,0,0.0
2020-07-29,AGBARA 33,24.0,274.79999999999995,Industrial,Wednesday,7,0,11.0
2020-07-30,AGBARA 33,24.0,278.3,Industrial,Thursday,7,0,24.0
2020-07-31,AGBARA 33,23.0,268.20000000000005,Industrial,Friday,7,0,24.0
2020-08-01,AGBARA 33,7.0,94.8,Industrial,Saturday,8,1,23.0
2020-08-02,AGBARA 33,0.0,0.0,Industrial,Sunday,8,1,7.0
2020-08-03,AGBARA 33,0.0,0.0,Industrial,Monday,8,0,0.0
2020-08-04,AGBARA 33,6.0,40.0,Industrial,Tuesday,8,0,0.0
2020-08-05,AGBARA 33,24.0,277.4,Industrial,Wednesday,8,0,6.0
2020-08-06,AGBARA 33,24.0,271.40000000000003,Industrial,Thursday,8,0,24.0
2020-08-07,AGBARA 33,15.0,160.2,Industrial,Friday,8,0,24.0
2020-08-08,AGBARA 33,8.0,94.4,Industrial,Saturday,8,1,15.0
2020-08-09,AGBARA 33,24.0,263.5,Industrial,Sunday,8,1,8.0
2020-08-10,AGBARA 33,24.0,256.70000000000005,Industrial,Monday,8,0,24.0
2020-08-11,AGBARA 33,16.0,170.1,Industrial,Tuesday,8,0,24.0
2020-08-12,AGBARA 33,24.0,252.74999999999997,Industrial,Wednesday,8,0,16.0
2020-08-13,AGBARA 33,24.0,259.40000000000003,Industrial,Thursday,8,0,24.0
2020-08-14,AGBARA 33,21.0,230.0,Industrial,Friday,8,0,24.0
2020-08-15,AGBARA 33,14.0,149.3,Industrial,Saturday,8,1,21.0
2020-08-16,AGBARA 33,24.0,276.2,Industrial,Sunday,8,1,14.0
2020-08-17,AGBARA 33,19.0,224.30000000000004,Industrial,Monday,8,0,24.0
2020-08-18,AGBARA 33,24.0,277.79999999999995,Industrial,Tuesday,8,0,19.0
2020-08-19,AGBARA 33,19.0,202.00000000000006,Industrial,Wednesday,8,0,24.0
2020-08-20,AGBARA 33,16.0,176.0,Industrial,Thursday,8,0,19.0
2020-08-21,AGBARA 33,17.0,178.89999999999998,Industrial,Friday,8,0,16.0
2020-08-22,AGBARA 33,24.0,263.4,Industrial,Saturday,8,1,17.0
2020-08-23,AGBARA 33,21.0,247.70000000000007,Industrial,Sunday,8,1,24.0
2020-08-24,AGBARA 33,7.0,80.9,Industrial,Monday,8,0,21.0
2020-08-25,AGBARA 33,20.0,222.80000000000004,Industrial,Tuesday,8,0,7.0
2020-08-26,AGBARA 33,21.0,225.7,Industrial,Wednesday,8,0,20.0
2020-08-27,AGBARA 33,20.0,227.2,Industrial,Thursday,8,0,21.0
2020-08-28,AGBARA 33,20.0,227.49999999999997,Industrial,Friday,8,0,20.0
2020-08-29,AGBARA 33,24.0,281.7,Industrial,Saturday,8,1,20.0
2020-08-30,AGBARA 33,24.0,267.70000000000005,Industrial,Sunday,8,1,24.0
2020-08-31,AGBARA 33,24.0,268.3999999999999,Industrial,Monday,8,0,24.0
2020-09-01,AGBARA 33,24.0,261.5,Industrial,Tuesday,9,0,24.0
2020-09-02,AGBARA 33,11.0,113.1,Industrial,Wednesday,9,0,24.0
2020-09-03,AGBARA 33,8.0,92.3,Industrial,Thursday,9,0,11.0
2020-09-04,AGBARA 33,13.0,146.6,Industrial,Friday,9,0,8.0
2020-09-05,AGBARA 33,4.0,34.9,Industrial,Saturday,9,1,13.0
2020-09-06,AGBARA 33,17.0,203.7,Industrial,Sunday,9,1,4.0
2020-09-07,AGBARA 33,21.0,243.79999999999998,Industrial,Monday,9,0,17.0
2020-09-08,AGBARA 33,24.0,288.5,Industrial,Tuesday,9,0,21.0
2020-09-09,AGBARA 33,11.0,119.7,Industrial,Wednesday,9,0,24.0
2020-09-10,AGBARA 33,0.0,0.0,Industrial,Thursday,9,0,11.0
2020-09-11,AGBARA 33,5.0,54.199999999999996,Industrial,Friday,9,0,0.0
2020-09-12,AGBARA 33,20.0,226.4,Industrial,Saturday,9,1,5.0
2020-09-13,AGBARA 33,4.0,36.5,Industrial,Sunday,9,1,20.0
2020-09-14,AGBARA 33,22.0,130.99999999999997,Industrial,Monday,9,0,4.0
2020-09-15,AGBARA 33,10.0,95.3,Industrial,Tuesday,9,0,22.0
2020-09-16,AGBARA 33,9.0,89.3,Industrial,Wednesday,9,0,10.0
2020-09-17,AGBARA 33,6.0,56.900000000000006,Industrial,Thursday,9,0,9.0
2020-09-18,AGBARA 33,19.0,217.89999999999998,Industrial,Friday,9,0,6.0
2020-09-19,AGBARA 33,2.0,25.0,Industrial,Saturday,9,1,19.0
2020-09-20,AGBARA 33,24.0,263.29999999999995,Industrial,Sunday,9,1,2.0
2020-09-21,AGBARA 33,24.0,275.4,Industrial,Monday,9,0,24.0
2020-09-22,AGBARA 33,24.0,272.8,Industrial,Tuesday,9,0,24.0
2020-09-23,AGBARA 33,23.0,255.49999999999997,Industrial,Wednesday,9,0,24.0
2020-09-24,AGBARA 33,5.0,46.4,Industrial,Thursday,9,0,23.0
2020-09-25,AGBARA 33,0.0,0.0,Industrial,Friday,9,0,5.0
2020-09-26,AGBARA 33,7.0,87.29999999999998,Industrial,Saturday,9,1,0.0
2020-09-27,AGBARA 33,24.0,271.3,Industrial,Sunday,9,1,7.0
2020-09-28,AGBARA 33,24.0,265.6,Industrial,Monday,9,0,24.0
2020-09-29,AGBARA 33,24.0,284.2,Industrial,Tuesday,9,0,24.0
2020-09-30,AGBARA 33,24.0,284.20000000000005,Industrial,Wednesday,9,0,24.0
2020-10-01,AGBARA 33,24.0,279.09999999999997,Industrial,Thursday,10,0,24.0
2020-10-02,AGBARA 33,24.0,260.0999999999999,Industrial,Friday,10,0,24.0
2020-10-03,AGBARA 33,24.0,270.4,Industrial,Saturday,10,1,24.0
2020-10-04,AGBARA 33,24.0,290.19999999999993,Industrial,Sunday,10,1,24.0
2020-10-05,AGBARA 33,12.0,130.6,Industrial,Monday,10,0,24.0
2020-10-06,AGBARA 33,11.0,124.50000000000001,Industrial,Tuesday,10,0,12.0
2020-10-07,AGBARA 33,9.0,95.2,Industrial,Wednesday,10,0,11.0
2020-10-08,AGBARA 33,7.0,93.7,Industrial,Thursday,10,0,9.0
2020-10-09,AGBARA 33,24.0,287.7,Industrial,Friday,10,0,7.0
2020-10-10,AGBARA 33,24.0,299.2,Industrial,Saturday,10,1,24.0
2020-10-11,AGBARA 33,24.0,296.40000000000003,Industrial,Sunday,10,1,24.0
2020-10-12,AGBARA 33,24.0,278.5,Industrial,Monday,10,0,24.0
2020-10-13,AGBARA 33,20.0,228.3,Industrial,Tuesday,10,0,24.0
2020-10-14,AGBARA 33,22.0,244.49999999999997,Industrial,Wednesday,10,0,20.0
2020-10-15,AGBARA 33,19.0,204.70000000000002,Industrial,Thursday,10,0,22.0
2020-10-16,AGBARA 33,24.0,270.3,Industrial,Friday,10,0,19.0
2020-10-17,AGBARA 33,24.0,272.1,Industrial,Saturday,10,1,24.0
2020-10-18,AGBARA 33,21.0,248.9,Industrial,Sunday,10,1,24.0
2020-10-19,AGBARA 33,19.0,207.59999999999997,Industrial,Monday,10,0,21.0
